1199,2184109,63
1455,2184117,8
96,2184122,16086
589,2184125,764
447,2184134,1670
375,2184135,2646
916,2184141,208
600,2184146,729
1435,2184148,10
460,2184150,1575
1257,2184153,44
1288,2184155,38
1052,2184165,121
1148,2184167,78
730,2184168,423
1333,2184171,24
839,2184173,293
1289,2184178,36
524,2184180,1070
1149,2184184,78
1436,2184186,10
1380,2184187,14
813,2184189,320
876,2184193,247
679,2184201,536
1500,2184203,2
1437,2184206,10
1332,2184207,26
1503,2184216,1
1501,2184223,2
869,2184230,252
323,2184234,3714
1033,2184237,134
1276,2184238,39
1502,2184241,2
1006,2184247,150
974,2184249,167
1404,2184250,12
1274,2184251,40
1258,2184252,44
1504,2184253,1
642,2184255,613
1150,2184267,78
1151,2184276,78
1195,2184277,65
1438,2184289,10
445,2184297,1726
1367,2184304,18
