1050,2078175,995
244,2078176,20559
123,2078276,36152
1168,2078678,581
1241,2078998,406
1341,2079605,222
990,2079911,1299
176,2080309,27558
196,2080812,24603
1207,2080999,478
491,2081316,9570
1202,2081698,494
998,2082451,1243
190,2082469,25308
1024,2083024,1094
356,2083091,14038
268,2083788,18643
1187,2083885,536
1158,2083959,609
39,2084142,69701
220,2084332,22761
226,2084797,22331
55,2085554,58362
1197,2085697,512
892,2085977,2043
68,2086782,54159
297,2087044,17025
840,2087047,2525
189,2087974,25464
719,2088089,4132
418,2088292,11586
1102,2088438,783
1649,2088545,10
1155,2088603,614
1086,2088720,840
1078,2088835,868
1257,2089545,384
644,2090629,5634
28,2090745,76683
99,2090921,41234
709,2091224,4292
339,2092609,14755
542,2092734,7744
302,2092837,16629
662,2092900,5221
940,2093156,1631
290,2093353,17385
173,2093396,27952
1523,2093605,58
439,2093981,11063
100,2094332,41182
342,2094480,14633
1428,2095032,120
640,2095097,5721
489,2095168,9642
1359,2096015,198
1340,2096365,223
727,2096765,4040
958,2097174,1504
1350,2097510,212
1110,2098302,769
589,2098395,6817
3,2098548,170577
522,2098905,8588
1617,2098940,18
113,2098997,38004
1,2100268,177040
163,2100524,28603
1087,2100821,839
1337,2101178,228
742,2101531,3837
943,2101846,1594
1441,2102025,112
1107,2102310,773
357,2102822,14022
982,2103338,1356
137,2103534,33263
1539,2104192,52
242,2104259,20676
1262,2105233,377
772,2106040,3432
1655,2106685,10
288,2106801,17399
1296,2107696,316
583,2109083,6933
1610,2109384,20
1634,2109969,12
397,2110005,12395
1008,2110087,1203
1398,2110338,147
549,2110351,7571
1357,2110410,200
1181,2110662,547
750,2111618,3732
1147,2112320,633
1455,2112353,100
150,2112530,30468
186,2112721,26152
149,2112797,30538
156,2112801,29674
1209,2113353,474
499,2113377,9259
264,2113497,18837
733,2113522,3960
827,2113675,2679
1498,2113702,71
107,2113964,39450
552,2113999,7524
199,2114370,24240
962,2114502,1468
517,2114867,8794
334,2115128,14991
355,2115188,14050
816,2115588,2834
1317,2116252,264
878,2116596,2135
828,2116739,2671
1542,2116934,50
771,2117494,3439
1106,2117522,778
409,2117706,11816
872,2118135,2242
891,2118197,2052
683,2118228,4779
831,2118444,2607
1072,2118596,896
1294,2118605,324
471,2118644,10274
1557,2119344,43
814,2119519,2838
225,2119635,22372
410,2119727,11779
1077,2120413,876
905,2120953,1942
1022,2120954,1096
603,2121004,6474
820,2121172,2744
31,2121243,73618
172,2121326,27983
213,2121468,23397
1561,2121596,41
1402,2121745,141
207,2121850,23843
353,2121965,14072
79,2122184,49534
193,2122269,24789
1516,2122501,61
521,2122743,8634
232,2122744,21532
1244,2122757,402
1312,2122773,273
1174,2122907,569
73,2123065,52231
475,2123325,10092
1278,2123328,347
92,2123609,43355
1693,2123952,1
871,2124191,2243
404,2124483,12064
289,2124699,17393
202,2124706,24066
613,2124889,6318
64,2124912,54878
197,2124934,24331
851,2125070,2405
610,2125286,6355
1208,2125437,476
84,2125883,46271
966,2125887,1440
904,2125992,1944
1375,2126186,177
472,2126355,10268
1116,2126425,732
430,2126523,11440
63,2126585,55598
253,2126872,19453
1064,2126926,944
493,2126990,9510
677,2127087,5003
1581,2127421,30
416,2127633,11674
238,2127652,20904
545,2127679,7675
292,2127978,17317
1695,2128117,0
1502,2128231,68
126,2128254,35923
469,2128709,10284
790,2128799,3146
650,2128804,5477
387,2128808,12851
864,2128849,2296
781,2128933,3288
1067,2128951,927
861,2129150,2338
308,2129194,16225
1669,2129228,4
615,2129523,6291
741,2129677,3859
1104,2129681,781
1474,2129889,87
743,2129923,3836
694,2130142,4611
109,2130145,39090
1568,2130339,39
565,2130473,7259
854,2130615,2383
1388,2130617,156
1475,2130631,87
954,2130685,1542
365,2130968,13742
728,2131314,4040
684,2131331,4746
557,2131441,7431
60,2131544,56490
431,2131628,11428
1517,2131930,61
850,2131978,2407
240,2132109,20781
1386,2132110,157
1005,2132160,1216
219,2132181,22851
162,2132203,28851
5,2132828,147582
746,2132851,3779
513,2132867,8863
621,2132944,6083
145,2133019,31559
1028,2133036,1074
607,2133183,6394
665,2133335,5140
271,2133408,18482
942,2133516,1604
212,2133518,23404
1159,2133685,602
247,2133990,20149
1685,2134248,2
1170,2134283,576
812,2134336,2892
1085,2134425,844
731,2134428,3980
1400,2134461,144
70,2134563,53677
129,2134775,35741
119,2134795,36692
485,2134821,9761
480,2134962,9903
333,2134983,15111
648,2135100,5552
834,2135102,2590
316,2135137,15958
98,2135170,41273
1482,2135634,80
1377,2135744,170
632,2135995,5944
8,2136006,137410
57,2136021,57969
821,2136090,2723
561,2136214,7354
723,2136220,4074
713,2136273,4233
44,2136315,67521
792,2136451,3101
531,2136658,8203
674,2136696,5069
304,2136699,16527
1006,2136708,1207
120,2136744,36677
1076,2137048,881
791,2137106,3111
1635,2137113,12
323,2137132,15725
456,2137133,10504
22,2137186,84902
122,2137188,36451
606,2137298,6397
769,2137395,3490
620,2137449,6115
43,2137541,67666
1051,2137657,977
569,2138001,7215
780,2138229,3290
1264,2138323,372
45,2138682,67506
398,2138858,12261
1602,2139312,23
1295,2139653,320
1562,2139654,41
1650,2139716,10
1046,2139741,1005
1055,2139785,968
1291,2139794,327
611,2140134,6329
